yearID,teamID,payroll,W,L,WSWin,win_percentage,cost_per_win,predicted_wins,difference
2014,BAL,103416000,96,66,N,0.5925925925925926,1077250.0,83.06929172952347,12.93070827047653
2014,BOS,139019929,71,91,N,0.4382716049382716,1958027.1690140846,85.60448499627553,-14.60448499627553
2014,CHA,81830500,73,89,N,0.4506172839506173,1120965.7534246575,81.53228680348072,-8.532286803480716
2014,CHN,65522500,73,89,N,0.4506172839506173,897568.493150685,80.37106856281427,-7.371068562814273
2014,CIN,108217500,76,86,N,0.4691358024691358,1423914.4736842106,83.41118462764463,-7.41118462764463
2014,CLE,82151899,85,77,N,0.5246913580246914,966492.9294117647,81.55517215921606,3.444827840783944
2014,COL,95403500,66,96,N,0.4074074074074074,1445507.5757575757,82.49875817830078,-16.498758178300776
2014,DET,152855500,90,72,N,0.5555555555555556,1698394.4444444445,86.58965285347664,3.410347146523364
2014,HOU,35116300,70,92,N,0.43209876543209874,501661.4285714286,78.20598185265045,-8.205981852650453
2014,KCA,74594075,89,73,N,0.5493827160493827,838135.6741573034,81.01701401054383,7.982985989456168
2014,LAA,121988250,98,64,N,0.6049382716049383,1244778.0612244897,84.39173687731702,13.608263122682985
2014,LAN,217014600,94,68,N,0.5802469135802469,2308665.9574468085,91.15812950449097,2.8418704955090277
2014,MIA,41836900,77,85,N,0.47530864197530864,543336.3636363636,78.68452510186695,-1.684525101866953
2014,MIL,101217000,82,80,N,0.5061728395061729,1234353.6585365853,82.91271097705686,-0.9127109770568609
2014,MIN,83762500,70,92,N,0.43209876543209874,1196607.142857143,81.66985570469285,-11.66985570469285
2014,NYA,197543907,84,78,N,0.5185185185185185,2351713.1785714286,89.77171033169135,-5.771710331691352
2014,NYN,85556990,79,83,N,0.4876543209876543,1082999.8734177216,81.79763314648176,-2.7976331464817576
2014,OAK,72408400,88,74,N,0.5432098765432098,822822.7272727273,80.86138207050406,7.138617929495936
2014,PHI,180944967,73,89,N,0.4506172839506173,2478698.178082192,88.58977558164673,-15.589775581646734
2014,PIT,77178000,88,74,N,0.5432098765432098,877022.7272727273,81.20100351523564,6.798996484764359
2014,SDN,75685700,77,85,N,0.47530864197530864,982931.1688311688,81.09474364397329,-4.094743643973288
2014,SEA,92531100,87,75,N,0.5370370370370371,1063575.8620689656,82.29422768562907,4.7057723143709325
2014,SFN,163510167,88,74,Y,0.5432098765432098,1858070.0795454546,87.3483230563603,0.6516769436396999
2014,SLN,120693000,90,72,N,0.5555555555555556,1341033.3333333333,84.29950803710221,5.700491962897786
2014,TBA,72689100,77,85,N,0.47530864197530864,944014.2857142857,80.88136943622365,-3.8813694362236504
2014,TEX,112255059,67,95,N,0.41358024691358025,1675448.6417910447,83.69868077423324,-16.69868077423324
2014,TOR,109920100,83,79,N,0.5123456790123457,1324338.5542168675,83.53241900197372,-0.5324190019737216
2014,WAS,131983680,96,66,N,0.5925925925925926,1374830.0,85.10346582257729,10.896534177422708
2015,ARI,61834000,79,83,N,0.4876543209876543,782708.8607594937,80.10842731430446,-1.108427314304464
2015,ATL,71781250,67,95,N,0.41358024691358025,1071361.9402985075,80.81672558168668,-13.816725581686683
2015,BAL,115044833,81,81,N,0.5,1420306.5802469135,83.89732784659876,-2.897327846598756
2015,BOS,181103400,78,84,N,0.48148148148148145,2321838.4615384615,88.60105687239505,-10.601056872395048
2015,CHA,112373700,76,86,N,0.4691358024691358,1478601.3157894737,83.70712865829572,-7.707128658295716
2015,CHN,115879310,97,65,N,0.5987654320987654,1194632.06185567,83.9567471447234,13.043252855276606
2015,CIN,113072286,64,98,N,0.3950617283950617,1766754.46875,83.75687177859706,-19.75687177859706
2015,CLE,87663766,81,80,N,0.5031055900621118,1082268.7160493827,81.94764704887312,-0.9476470488731223
2015,COL,95688600,68,94,N,0.41975308641975306,1407185.294117647,82.51905884793617,-14.519058847936165
2015,DET,172284750,74,87,N,0.45962732919254656,2328172.2972972975,87.97312105941657,-13.97312105941657
2015,HOU,72256200,86,76,N,0.5308641975308642,840188.3720930233,80.85054460323465,5.149455396765347
2015,KCA,112107025,95,67,Y,0.5864197530864198,1180073.9473684211,83.68813994880774,11.311860051192255
2015,LAA,120005415,85,77,N,0.5246913580246914,1411828.4117647058,84.25054824779582,0.7494517522041804
2015,LAN,215792000,92,70,N,0.5679012345679012,2345565.217391304,91.07107373915869,0.9289262608413082
2015,MIA,68056500,71,91,N,0.4382716049382716,958542.2535211268,80.55150313614324,-9.55150313614324
2015,MIL,100850000,68,94,N,0.41975308641975306,1483088.2352941176,82.8865785822614,-14.886578582261393
2015,MIN,107755000,83,79,N,0.5123456790123457,1298253.0120481928,83.3782521137675,-0.3782521137675019
2015,NYA,212751957,87,75,N,0.5370370370370371,2445424.793103448,90.85460615367855,-3.854606153678546
2015,NYN,96766683,90,72,N,0.5555555555555556,1075185.3666666667,82.5958242173593,7.404175782640706
2015,OAK,79053501,68,94,N,0.41975308641975306,1162551.4852941176,81.33454938055256,-13.33454938055256
2015,PHI,111693000,63,99,N,0.3888888888888889,1772904.761904762,83.65865911841212,-20.658659118412118
2015,PIT,88892499,98,64,N,0.6049382716049383,907066.3163265307,82.03513951714076,15.964860482859237
2015,SDN,118441300,74,88,N,0.4567901234567901,1600558.1081081082,84.13917475818948,-10.139174758189483
2015,SEA,122208700,76,86,N,0.4691358024691358,1608009.2105263157,84.40743411555316,-8.407434115553158
2015,SFN,164701500,84,78,N,0.5185185185185185,1960732.142857143,87.43315244134361,-3.4331524413436085
2015,SLN,119241500,100,62,N,0.6172839506172839,1192415.0,84.19615334760458,15.803846652395421
2015,TBA,64521233,80,82,N,0.49382716049382713,806515.4125,80.29977291011761,-0.29977291011761054
2015,TEX,143742789,88,74,N,0.5432098765432098,1633440.7840909092,85.94077829895605,2.0592217010439526
2015,TOR,112992400,93,69,N,0.5740740740740741,1214972.0430107526,83.75118346118389,9.248816538816115
2015,WAS,155587472,83,79,N,0.5123456790123457,1874547.8554216868,86.78418410926459,-3.7841841092645865
2016,ARI,87439063,69,93,N,0.42592592592592593,1267232.7971014492,81.93164697392018,-12.93164697392018
2016,ATL,68498291,68,93,N,0.422360248447205,1007327.8088235294,80.58296105665846,-12.582961056658462
2016,BAL,161863456,89,73,N,0.5493827160493827,1818690.5168539325,87.23106828261085,1.768931717389151
2016,BOS,188545761,93,69,N,0.5740740740740741,2027373.7741935484,89.13099342787852,3.869006572121478
2016,CHA,112998667,78,84,N,0.48148148148148145,1448700.858974359,83.7516297056476,-5.751629705647602
2016,CHN,154067668,103,58,Y,0.639751552795031,1495802.6019417476,86.67596580370672,16.324034196293283
2016,CIN,88940059,68,94,N,0.41975308641975306,1307942.044117647,82.03852604764887,-14.038526047648872
2016,CLE,74311900,94,67,N,0.5838509316770186,790552.1276595745,80.99692161680701,13.003078383192985
2016,COL,112645071,75,87,N,0.46296296296296297,1501934.28,83.72645174850837,-8.726451748508367
2016,DET,194876481,86,75,N,0.5341614906832298,2266005.593023256,89.58177510193737,-3.5817751019373674
2016,HOU,94893700,84,78,N,0.5185185185185185,1129686.9047619049,82.46245764732875,1.5375423526712524
2016,KCA,131487125,81,81,N,0.5,1623297.8395061728,85.06810840759728,-4.068108407597279
2016,LAA,137251333,74,88,N,0.4567901234567901,1854747.7432432433,85.47855134803113,-11.478551348031132
2016,LAN,221288380,91,71,N,0.5617283950617284,2431740.4395604394,91.46244587023757,-0.46244587023757333
2016,MIA,77314202,79,82,N,0.4906832298136646,978660.7848101265,81.21070183794936,-2.210701837949358
2016,MIL,68775237,73,89,N,0.4506172839506173,942126.5342465753,80.60268111717353,-7.602681117173532
2016,MIN,102583200,59,103,N,0.36419753086419754,1738698.3050847459,83.00999184291402,-24.00999184291402
2016,NYA,222997792,84,78,N,0.5185185185185185,2654735.619047619,91.58416529599266,-7.584165295992662
2016,NYN,133889129,87,75,N,0.5370370370370371,1538955.5057471264,85.23914414827387,1.7608558517261343
2016,OAK,86806234,69,93,N,0.42592592592592593,1258061.3623188406,81.8865861094351,-12.8865861094351
2016,PHI,58980000,71,91,N,0.4382716049382716,830704.2253521127,79.90520700164429,-8.905207001644285
2016,PIT,103778833,78,83,N,0.484472049689441,1330497.858974359,83.09512741126959,-5.095127411269587
2016,SDN,101424814,68,94,N,0.41975308641975306,1491541.3823529412,82.92750846341116,-14.927508463411158
2016,SEA,135683339,86,76,N,0.5308641975308642,1577713.2441860465,85.36690165254086,0.6330983474591392
2016,SFN,172253778,87,75,N,0.5370370370370371,1979928.4827586208,87.97091568467104,-0.9709156846710414
2016,SLN,143053500,86,76,N,0.5308641975308642,1663412.7906976745,85.89169717558772,0.10830282441227723
2016,TBA,57097310,68,94,N,0.41975308641975306,839666.3235294118,79.77114924045222,-11.771149240452218
2016,TEX,176038723,95,67,N,0.5864197530864198,1853039.1894736842,88.24042434139898,6.7595756586010225
2016,TOR,138701700,89,73,N,0.5493827160493827,1558446.0674157303,85.58182536177044,3.4181746382295586
2016,WAS,141652646,95,67,N,0.5864197530864198,1491080.4842105263,85.79194875657187,9.20805124342813
